RATE,TITLE,CONTENT
3,Conforme.,"El sonido de auriculares y microfono es bueno, pero la ficha del microfono funciono mal desde el primer dia. Hay que doblar el cable y hacerle presion hacia abajo para que funcione o la ficha no hace contacto. El mouse es muy comodo y parecia ser muy bueno, pero no funciona en cualquier superficie, tengo una mesa de madera y con las lineas de la madera se me desvia el puntero. La ruedita me esta fallando a las 3 semanas de comprarlo. Cuando quiero subir o bajar el scroll la ruedita vuelve en la direccion contraria. (Si giro hacia arriba, vuelve un poco hacia abajo. Si giro hacia abajo vuelve un poco hacia arriba.) La tecla ""Bloq Despl"" no funciona. El teclado tiene la tecla ""Windows"" solo a la derecha, lo que vuelve inutil la funcion de bloqueo de dicha tecla. En la posicion de la tecla ""Windows"" que deberia estar a la izquierda tiene la tecla ""Funcion"", por lo que es muy dificil utilizar los atajos del teclado con comodidad. No hay quejas sobre el vendedor, el producto es el que trajo estos problemas."
3,Yo recomiendo pero no me gusto nada el aviso nuevo,"Perdon en la demora de la opinion, no me acordaba cual era. En mi caso quede conforme hice preguntas puntuales q necesitaba y bien, es buena Brigit y muy amable. Pero me atrevo a opinar sobre lo q leo q agregaste Brigit en el aviso. no se a q te referiras, suena a 2 opiniones malas aca nomas porq hoy tmb vi q tenes varias publicaciones iguales sin opiniones aun. Abri para poner 5 puntos, pero al leer lo q agregaste y suponiendo q es x 2 personas disconformes y q no leo agresividad en ninguna ni desprestigio a q sos medium (q yo entendi q era tarotista nomas) la verdad q me parecio mas agresivo lo q escribiste vos y con un tono resentido, cm q vos pretendes solo halagos. No me parece mal q a qien no le haya servido lo exprese. para eso son las opiniones. yo consulte a alguien antes de vos q no me sirvio y opine obvio, q no lla recomiendo a la sra esa. Me atrevo a acotar porq no veo q nadie este manchando tu reputacion en 6 opiniones y tus otros avisos no tienen. ni leo agresividad ni nada referido a magia negra no se. Repito, en mi caso me sirvio y te tengo agendada para una prox vez, pero te pongo 3 puntos porq me resulto a mi agresivo ese texto q agregaste q no estaba la semana pasada y siempre va a aber gente qien ayudes y gente q no. No nos sirve la misma ayuda a todos x igual. Gracias por mis respuestas q si me sirvieron y t volvere a consultar, pero no demuestra mucha luz lo q leo a mi parecer. Besote enorme! y espero q no tomes agresivo el mio ! yo la recomiendo. beso"
3,Bien pero con problemas de internet,"Esto va a ser largo pero puede resultarles útil saberlo. No lo he usado tanto tiempo porque lo compré como un regalo, pero voy a mencionar una gran contra que tuvo en mi caso. La velocidad de internet (medida con FastCom y SpeedTest) no superaba 1mb nunca, muchas veces incluso menos, siendo que en otras notebooks y dispositivos probados en la misma wifi medía 10mb. En el servicio técnico local me dijeron que habían enviado un comunicado a Noblex para que tengan eso en cuenta, (al parecer ya habrán tenido más quejas), la solución que me dieron es que hay que bajar la configuración del modem a WEP de 6 digitos para que este Stick funcione bien. Dependerá del modem/proveedor que tengan, puede que incluso les ande bien si ya tienen esa configuración o puede que se complique. El del servicio técnico me dijo que en caso de Fibertel (que no te dejan tocar mucho) convenía pedirles que pongan el modem como bridge y poner uno un modem propio para poder configurarlo libremente. Pero como dije era un regalo, así que no llegué a probar nada de eso y a la persona a quien se lo regalé aún no le instalan el servicio de internet. A mí también se me ocurre que podría solucionarse usando un HUB USB con conexion ethernet pero ahí claro se perdería la comodidad del wifi y sería un gasto extra para algo que debería funcionar bien o al menos advertir de esto de entrada.     
Funcionando a 1mb casi que no se puede ver ningún video en HD. 
Como PC muy básica creo que cumple bien su función."
3,Esperaba algo mejor,"Es un proyector barato. No esperen la gran calidad de imagen que tendria un proyector de marca.. A mi me asusto no poder enfocar bien la imagen, por mas que movia el objetivo, siempre o la parte superior de la pantalla o la inferior quedaba desenfocada. Esto fue porque para que quede bien enfocado en la totalidad de la pantalla el proyector tiene que estar 100% horizontal (es decir, no subir la patita/ruedita de adelante). Eso en un proyector de calidad no sucede.  Me esperaba algo mejor la verdad, pero para el uso que le voy a dar ( ppw y peliculas o juegos) funciona bien. En cuanto al sonido, me parecio muy bajo. Si o si necesitas conectar un parlante externo si queres ver una peli (pero es algo comun, ningun proyect viene con sonido propio)  Y el brillo, digamos que aceptable. Es para interiores, si tenes una ventana abierta vas a poder ver la imagen pero muy disminuida. En una habitacion totalmente a oscuras se ve genial. La construccion es la esperada de un producto chino, no es que se destartale pero no tiene la calidad de plasticos de algo de marca.. Relacion precio calidad o utilidad, le doy 3.5 estrellas. No se si haya algo mejor a este precio pero yo creo que si gastaria un poco mas para comprarme algo de mayor calidad."
3,Buen producto pero potencia menor.,"No me convence que sean de 8000 lúmenes. Probé otras similares de otra marca y alumbran bastante mas. Aparenta ser 8000 el kit y no cada lámpara. Creo que el chino cambia la etiqueta pero usa la misma lámpara para todas las variedades de potencia. Las H7 parecen normales. Me gustó la terminación. El disipador relativamente robusto. Las H1  tenían una terminación un poco mas china. El calce es en chapa estampada, soldada por contacto al resto de la estructura de la lámpara. Ambas, tienen el culote mas corto que otras que probé, lo que ayuda en la duster para que no toque la tapa de goma que trae atrás el farol. Es muy práctico que no necesiten driver, ya que el enchufe se puede poner dentro del farol, sin necesidad de cortar nada.   Las H1 en duster, toman negativo de masa, así que clavé el terminal en la chapa de la lámpara y funciona bien.   Como detalle. Al cambiar ambas H1 (luz alta), y usar luz baja, me encienden ambos testigos, verde de baja y azul de alta. Pero en la alta funciona bien, solo testigo azul. Estimo que es cuestión del vehículo."
3,Buena compra si se lo consigue a buen precio,"El producto es bueno en general y por un precio accesible. En mi caso, vino con fallas en las teclas izquierdas de los botones del mouse (ambas tienen el mismo dibujo como si fueran el mismo botón) y parece que asi vinieron muchos al país (pregunten antes de comprarlo). El alcance es bueno, pero le cuesta atravesar paredes y se torna errático. La iluminación de las teclas es buena (azulado, verde y rojo) pero complicada de activar en la oscuridad pues no se encienden solas al tocar una tecla como sería lo ideal sino con una combinación de teclas que en la oscuridad se complica de hacer, para colmo, después de 20 segundos de activada, si no se toca ninguna tecla, se apagan solas y hay que volver a hacer la combinación de nuevo. Un incordio. La duración de la batería es muy buena y carga rápido. Es liviano y hay veces eso le juega en contra pues es un poco inestable (no tiene contrapeso) y al ser un plástico con no buen agarre se torna un poco resbaladizo el touchpad funciona pero no tan bien como el de una notebook, por ejemplo. Las funciones que están en color azul en las teclas no se ven en la oscuridad con el teclado iluminado y hay que adivinar o encender una luz para aplicarlas. El manual de instrucciones que trae es una porquería y no sirve de nada, de hecho no explica como se hacen algunas cosas básicas ni para que sirve cada función de las mencionadas. A pesar de todo, volvería a comprarlo."
3,Recomiendo comprar el Puff en un comercio y listo,"El producto deja realmente bastante que desear. La cuerina utilizada es super fina por lo que ante el menor rasguño es probable que se rompa, de hecho a mi el puff me llegó roto, razón por la cual califique neutral. Lo llamativo es que el almohadoncito estaba justo en el lugar donde estaban las roturas y el embalaje no estaba roto por lo que presumo no pudo haber sido durante el transporte, sino el embalaje también debería haber estado roto. La atención de la vendedora es como mínimo desatenta. Hice la compra un jueves, me dijo que me mandaba lunes o martes de la semana siguiente. Le escribí martes para ver si mandó al whatsapp y me clavó el visto (cuando lo único que tenía que decir es si mandamos por tal empresa o no, no mandamos) y asi le escribí de nuevo jueves o viernes y me volvió a clavar el visto. En la otra semana (semana dos) le volví a escribir y mandar audios con el mismo resultado de vistos hasta que jueves, ya exasperado le mande whatsapps de reclamo a lo que por fin contestó con audios diciendo que no era el único puff que tenía que vender en el pais, etc. Por fin dos semanas y dias después de la compra, llego el Puff roto. En definitiva, recomiendo comprar un Puff en una tienda en la cual vean lo que compran para evitarse mala sangre y faltas de respuestas."
3,"Buen equipo... podría ser mejor, pero... el precio","La tablet es buena, el problema que le encuentro es la ram. Ya que te ofrecen gran poder de proceso, ya que 1 gb. Hace que te pases un poco y si no mantenés a raya la carga de apps abiertas, limpiezas (con app de terceros) y demás, se cuelga en muy contadas ocaciones (ahora no me pasa, ya que la tengo a raya). Pero, el precio justifica todo!. 
La calidad de la cámara es pésima. Con sus 2 mpx te da a entender que el fin no es la fotografía sino la teleconferencia y algunas instantáneas aisladas y sin importancia, me hubiese (aun que no era lo que buscaba), que tenga una calidad aceptable, como de 5mpx. Ya que se la regalé a mi hija de 8 años y las fotos que ella pueda tomarse, por la calidad, serán fotos pobres. Pero, el precio lo justifica en gran medida. 
No viene con funda, eso es un detalle, ya que, si bien el precio es accesible, luego tenés que pagar $300 para una funda que proteja el equipo y luego, $150 para ""blindar"" la pantalla, no trae cable hdmi, de un tipo que no se consigue fácilmente, asi que a poner el cable también ($100). 
Quizá, los accesorios no hacen a la cuestión, pero bueno. 
Lo que si me gustó, mucho son sus supuestos 8 nucleos, sus 16gb de almacenamiento y el HDMI, es apto para OTG, no esperes muchos sensores. No giroscopio pero si GPS! Tapa de aluminio pero no FLASH. Buen sonido."
3,"Excelente escáner. Lo demás, bastante flojo.","El escáner es espectacular, pero el driver falla. Terminé escaneando con la utilidad nativa de Windows, y es bastante menos cómodo de esa manera.

El CD con los drivers no funcionaba. Aunque no tenía ninguna raya, no me lo leyó la lectora, así que tuve que descargarlos de Internet.

Sobre la impresora, tuve que llamar a un técnico para que me instalara los cartuchos, y para colmo duran un soplo. La calidad inicial es bastante floja. Tuve que usar la configuración avanzada, y ahí pasaron de ser impresiones bastante feítas a ser muy buenas, pero tardan una barbaridad en imprimirse; igual los textos. Además, un usuario básico no conoce esas opciones, y se supone que el producto está orientado a las grandes masas. En fin, tuve la suerte de ser un usuario intermedio-avanzado.

La impresión sin bordes, como no tengo el papel fotográfico a mano por las refacciones que le estamos haciendo a mi local, no la pude probar. Tampoco la conectividad inalámbrica, ya que no funciona bien el router que tengo andando.

En fin: sobre las funciones que no puedo probar por el momento no opino. El escáner es un lujo y la función de impresión propiamente dicha es bastante mejorable. Los controladores, directamente, me parecieron de mala calidad, y el envío, más allá de que depende de OCA, fue bastante desprolijo (y los encargados tuvieron varias distracciones al momento de atenderme). Finalmente, una conocida recibió mi pedido en el trabajo de ella y lo tengo por pura coindicencia."
3,"Buena camara, no pude instalarla como queria.","La cámara es de buena calidad, pero NO es compatible con otras cámaras IP, o bien no pude configurarla.
Utilizo cámaras IP en juguetes, de hecho esta esta instalada en un tren en miniatura.
La idea era poder ver el recorrido del tren desde una tablet, pc, telefono etc..
Cuando se configura para que se utilice desde la red wifi existente, ya no se puede acceder. Hay que resetearla y usarla desde la propia red wifi que la cámara provee.
Si se la quiere usar con el método p2p, donde cada dispositivo tiene un único numero UID, resulta que el UID no esta normalizado, es mas extenso que el común de los dispositivos, entonces programas como RMON, Device Client y otros no la reconocen.
Hice la consulta al vendedor y me fue derivando con distintas secciones de la empresa, pero no hubo respuesta.
Intente buscar una versión mas moderna del firmware que posee, pero no encontre al similar.
Insisto, la cámara es buena, la resolución excelente y quizás me haya equivocado yo al comprar algo que no es compatible.
"
3,"Buen producto, falatria mejorar la descripcion .","El Ukelele me parecio un producto que cumplio con mis expectativas. Pero tuve algunos inconvenientes con la compra, tuve inconvenientes con la funda pero de la empresa se comunicaron y me dieron la solucion que esperaba y deseaba. Lo que me parecio poco profesional es que desde la empresa no quieren que se les valore la compra y que uno haga un reclamo o conteste si esta conforme o no con el producto, creo que eso cuenta como algo defavorable, por la imagen que dan, si bien me contestaron y me resolvieron el inconveniente de forma satisfatoria, no les deberia molestar o pedirle al consumidor que no los califiquen o que en caso de algun inconveniente no hacerlo por las vias legales, correctas. Les seria de utilidad creo para que ellos mismos puedan evaluar sus productos y las opiñiones de los consumidores ayudan a mejorar el negocio y la atencion. Desde ya agradesco a guitarrpremier, por comunicarse y solucionar el inconveniente y a mercado libre por ayudarme ante mi reclamo. Sin mas que agregar."
3,Compra complicada,"Por primera vez tuve problemas en esta compra en Mercado Libre.La compra la realice´los primeros días de mayo y recibí 3 envíos por problemas relacionados, 1° Envío, No enviaron el producto pactado; reclamé, devolví el producto, 2° Envío, en la caja que correspondía a la marca de la computadora, recibí 2 botellas de agua mineral. Reclamé en múltiples llamados el envío del producto que figura abonado en la oferta. 3° Envío el 5-6-17 llegó el producto sin la factura, con la diferencia que no era de 16 gb, como ilustra la compra, sino de 12 gb. En realidad en el encabezamiento de la oferta dice 16gb, pero en la descripción figura 12gb.Algo que me advirtió un especialista, lo que no me da margen de nuevo reclamo, agregando a los anteriores. Traté por todos los medios de mantener una comunicación amistosa con la empresa responsable, pero la respuesta fue poco razonable, comprendiendo que los problemas planteados pudieron ser accidentales. Desde el 5-6-17 espero el envío de la factura a mi correo y hasta el día de la fecha no la recibí"
3,"Excelente teléfono, pero cuidado...","El teléfono es excelente, en cuanto a rendimiento está muy por encima de otros celulares de similar precio, como también su cámara, ¡Y, además, es resistente al agua!. El cargador turbo (incluido) sin dudas es otro punto a favor. 
Como puntos negativos, puedo destacar los siguientes: En primer lugar, su panel táctil no es el mejor, no responde tan bien al tacto como uno quisiera. No es tan grave, pero se nota; En segundo lugar, este teléfono es una versión más potente del Moto G3, pero conserva la misma batería, lo cual implica una autonomía algo limitada. 
Si eso fuera todo, sin dudas se lleva las 5 estrellas, pero lamentablemente no es así, al menos en mi caso particular, ya que tuve un problema con el xt1556. Me vino con una falla de fábrica, más específicamente en el parlante principal, ya que el mismo no emitía sonido alguno, así que tuve que recurrir a la garantía, que por suerte el vendedor se portó de diez. Pensé que se trataba de un caso aislado (y de mucha mala suerte), pero investigando más a fondo encontré algunos reportes del mismo problema, incluso acá en MercadoLibre un usuario recibió dos equipos con la misma falla. El problema se soluciona temporalmente si se ejerce cierta presión sobre la zona del parlante, pero indefectiblemente vuelve a fallar: https://youtu.be/Dik0uNHEebk 
Por lo visto, esto sucede solo en algunos equipos, así que si no tienen ese problema, el teléfono es un 5/5 con una insuperable relación precio calidad. Yo, por mi parte, lo devolví."
3,Calidad menor de lo que esperaba de un equipo DELL,"Hace tiempo que uso equipos dell. La verdad que para ser DELL me decepciono un poco la calidad del teclado y la terminación en gral y el hecho de que casi no tenga luces que indiquen que está funcionando o del bloqueo numérico, ni tampoco tiene esas indicaciones en pantalla al menos. 
El mousepad es un fastidio usarlo, no es nada preciso y debido a que los botones están integrados al mousepad, presionar el botón derecho sin que se presione el izquierdo es bastante difícil. Hay que hacerlo lento y mirando donde presionas. Si tuviera botones separados no habría problemas. 
Por otro lado, este modelo viene con Linux Ubuntu. Aunque a mi me gusta y se que funciona bien en DELL, necesitaba Windows 7 en esta ocasión. La experiencia de instalar Win7 en este equipo no fue tan buena. Fue complicado ubicar algunos drivers, y el rendimiento en general aunque es bueno porque le extendí la ram a 8gb, no es lo esperado. Probablemente funcione mejor con Win10. 
Tiene buen volumen de sonido, pero no buena calidad. La pantalla es excelente. Pesa muy poco y es bien finita sin ser una ultrabook. La cubierta es antideslizante, muy buena.
Es buen equipo en general, pero no se destaca por ser dell en esta ocasión. Por el mismo dinero hubiese comprado una lenovo con win10 original de fabrica y las mismas características. La única razón por la que elegí DELL es porque conozco la marca y prioricé la calidad. Me decepcionó esta vez."
3,Lo barato sale caro... lo único bueno es el precio,"La llave de mandril vino con una rebaba en la punta que era imposible de usar porque no encastraba, le tuve que pasar la amoladora para poder usarla. Aún así parece estar falseada y es muy chiquita al mismo tiempo. Por lo tanto tendré que ver si consigo otra llave de mandril ya que la que vino con la máquina no sirve demasiado. 
Toda la máquina vino como manchada en aceite.... da la impresión de parecer usada y no nueva, además tiene algunos pequeños raspones.
Al utilizarla larga un olor raro, así como a electrodoméstico antiguo, parecido a una licuadora del año 1960 que tengo (y que aún funciona). Larga olor a motor viejo.
Sinceramente me arriesgué y me tenté a comprarla por el precio... pero no la volvería a comprar. Ojalá dure y mucho tiempo. Hasta ahora hice 6 o 7 agujeros nomás. 
Ah y la ruedita esa para girar y regular la velocidad.. es solamente un adorno ya que no sirve para nada. Le doy + o - a dicha ruedita y la velocidad de giro es siempre la misma, o sea se regula eléctricamente según lo que uno apriete el gatillo, pero no se limita con la ruedita, que es lo que debería ocurrir."
3,"Sirve en PS3/PC, pero con un gran problema en PS4","Por desgracia, no puedo recomendar este joystick para la PS4: por un tema de la misma, cualquier joystick no original se desconecta cada 7-8 minutos de prendido. Supuestamente se solucionan con nuevos firmwares para el joystick (busquen Gator Claw de SubSonic y van a encontrar la info que necesitan), pero con cada nueva actualización de la PS4 tienen que sacar un nuevo firmware, y en algún momento van a terminar descontinuando el Joystick, dejandote con un pisapapeles con un cable de 3 metros.    Dicho esto, el joystick es muy bueno: todos los botones son digitales excepto L2 y R2, y las palancas son de buena calidad y tienen buena sensibilidad. El trackpad es solo un boton, así que juegos como Killzone ShadowFall no se pueden jugar adecuadamente. Es cómodo de sostener, y los que prefieran el mando de la Xbone al de la PS4 es una alternativa muy bueno para el precio.    Por suerte, se puede usar también en la PS3 y PC. En PS3 la sensibilidad de las palancas depende del juego, en algunos funciona bien pero en otros directamente no funciona (me pasó exclusivamente con Duke Nukem Forever pero puede pasar en otros). El botón central no funciona, así que si queres sacar un juego no podés. Más alla de eso, funciona igual que en PS4.    En definitiva, si te bancás esperar por actualizaciones de firmware, es un buen joystick para la PS4. Sino, también sirve para Ps3, aunque siempre es preferible un joystick original."
3,Cámara muy buena pero con problemas de firmware,"El firmware de la gopro todavía necesita parches, estaba en pleno río en medio del amazonas y la cámara se me tildó quedando encendida, no podía apagarla, presionaba los botones y no respondía, le ordenaba que se apague por comando de voz y tampoco reaccionaba, lo que logró solucionar esto fue reiniciar las configuraciones de la conexión wireless (lo cual no tenía nada que ver con el encendido y apagado del aparato). Gracias a esto perdí la mitad de la batería por un est*pido error del equipo, complicándome la captura de imágenes durante el resto de la estadía en la selva. Por otra parte, hubo ocasiones en que al encender el equipo no reconocía la memoria microsd (lexar micro sdxc 64gb 95mb 4k 633x, especial para la gopro) y me preguntaba si deseaba formatearla (!!!), me tocó varias veces apagar y prender el equipo para que se solucione esto. 
Además, si bien entiende la mayoría de los comandos de voz, algunas veces se equivoca y podés estar hablando sólo repitiendo varias veces ""go pro toma una foto"" y el equipo quizás no te responda. 
Otro detalle fue que, si bien filma y toma videos espectaculares, las imágenes pueden llegar a salir bastante borrosas (algo que no esperaba de una go pro de última generación). 
Por último, el aparato gasta muchísima batería si se habilita la conexión wireless con el celular, en 20 o 30 minutos se puede consumir toda la energía (tener cuidado con esto)."
3,Bueno,"Gabinete Deepcool Dukase V3:

Pros:
-Estética. Apariencia agradable de gabinete tradicional con funcionalidad y detalles actuales.
-Materiales. El metal, la pintura y los plásticos con que esta hecho son muy buenos. Trae tornillos extra en color negro por si querés agregar ventiladores o unidades de almacenamiento.
-Espacio para unidades ópticas. Es bueno si te interesa un lecto/grabador de DVD o Blu Ray sin romper la estética del gabinete.
-Cableado oculto. En el lateral donde va el motherboard hay espacio para ocultar los cables. No trae tapitas flexibles de caucho en las entradas/salidas de cables al habitáculo. Igual se ve bien.
-Zona para fuente de alimentación y HDD fuera de la vista. Mejora la circulación de aire para los componentes básicos.

Contras:
-Sólo 2 ventiladores incluidos, de 120mm. Se puede agregar 3 más.
-Circulación de aire. Esta es la más importante. Aunque agregues ventiladores arriba igual no va a circular muy bien. La tapa superior no tiene agujeros ni poros. Es una plancha de plástico con bordes hacia adentro que atrapa el aire. El aire va salir por arriba sólo cuando la presión sea suficiente para que escape por el espacio que hay entre la tapa superior y el cuerpo del gabinete, 1cm más o menos.
-Los filtros de aire no son muy buenos. Son planchas agujereadas duras, difíciles de sacar y me parece que fáciles de quebrar. Preferiría filtros de gomaespuma negra.
-La entrada de aire para la fuente es pequeña. Creo que sólo 80mm. o poco más."
3,Muy buen producto a 1/3 del costo de un 1ra marca.,"Buen producto, buena calidad de reproducción, la cámara también es buena, incluso de noche se ve muy buen, el sonido es muy bueno, no soy experto pero suena muy bien, reproduce casi todos los formatos . El GPS que trae es igo 8 , no lo conocía pero me gustó mucho, lo noto mejor y más funcional que el Garmin, no hay muchas actualizaciones de mapas , pero lo pude actualizar por 50 $ por MercadoLibre (te envían un enlace de descarga y se instala en la tarjeta de memoria , bastante sencillo) la tv funciona bien. Hay bastante información en la web del estéreo incluso una actualización sensillas para poder ponerle el logo de la marca del auto cuando enciende . El Bluetooth anda bien, (en un par de oportunidades no pude ablar mediante  a los parlantes  y del coche, creo que es un problema de configuración de mi cel, )sede reproducir música desde Bluetooth, no vídeos.la radio es muy buena . La calidad de terminación, anclaje y fichas es muy buena . Lo recomiendo. Buen producto a una tercera parte del costo de uno de primera marca ."
3,Cámara muy buena pero con problemas de firmware,"El firmware de la gopro todavía necesita parches, estaba en en medio de una río en pleno amazonas y la cámara se había tildado encendida, no quería apagarse, presionaba el botón de apagado y no funcionaba, le decía que se apague por comando y tampoco, lo que logró resolver esto fue que reinicié las configuraciones de la conexión wireless (lo cual no tenía nada que ver con el encendido y apagado del aparato). Gracias a esto perdí la mitad de la batería por un est*pido error del equipo, complicándome la captura de imágenes durante el resto de la estadía en la selva. 
Además, si bien entiende la mayoría de los comandos de voz, algunas veces se equivoca y podés estar hablando sólo repitiendo varias veces ""go pro toma una foto"" y el equipo quizás ni te responda.
Otro detalle fue que, si bien filma y toma videos espectaculares, las imágenes pueden llegar a salir bastante borrosas (algo que no esperaba de una go pro tan nueva).
Un último detalle es que el aparato gasta muchísima batería si se habilita la conexión wireless con el celular, en 20 o 30 minutos se puede consumir toda la energía."
3,No era lo que esperaba.,"Pedí asesoramiento antes de la compra, pasé las medidas exactas de mis sillones porque no sé de fundas ni de tapicería. Me dijeron ""van a ir bien"". Llego la funda en una textura que no era la de la foto y que quedaba enorme! como para sillón de 2 cuerpos! Luego agregaron más fotos a la publicación. 
Le escribí al vendedor y se comunicó de inmediato conmigo. Por teléfono me dijo que se habían equivocado al mandar seguramente fundas de 2 cuerpos y no preguntarme en qué tela quería que fueran confeccionadas. Coordinamos la devolución y nuevo envío de las fundas ""correctas"". Mandaron las nuevas fundas en la tela elegida por whatsapp (que repito: no es la de la foto donde se ve el sillón con la funda colocada, ni de ese color), y quedaron ENORMES DE NUEVO.
Conclusión: Mal asesoramiento previo a la compra. Recomiendo subir foto de un sillón de un cuerpo, REAL con la funda que venden colocada, y con medidas de cada segmento; y fotos en las que se aprecien los colores verdaderos de las telas.  
Dejé las fundas con una modista para que las modifique este fin de semana al tamaño aproximado de mis sillones de un cuerpo, porque como le comenté al vendedor: las necesito para mi consultorio y hace 15 días que vengo con esto.
Si es necesario subo las fotos de cómo quedaron las fundas, en ambas ocasiones.
Atención pre-venta: Insuficiente.
Atención post-venta telefónica: buena y personalizada. 
Producto: insatisfecha. 

"
3,Buen combo gamer precio/calidad,"El mouse es buenísimo, bien ergonómico, para una mano grande con sistema de pesas para balancearlo y ajustar el peso a gusto. Selector de dpi desde 2K hasta 8.2K con indicador luminoso que permite saber que nivel se seleccionó. Algunos botones macro, tiene 9, no son fáciles de ubicar, pero es cuestión de agarrarle la mano. Se puede manejar multimedia desde algunos, como subir y bajar volumen, etc. El material es bueno y la cubierta tiene un grip muy sutil como para que no se zafe de la palma. Es muy vistoso, bien futurista y bien gamer. Lo que no me gustó mucho es el teclado. No me da la sensación de ser muy duradero. El tecleo tiene un sonido a plasticosa (no es mecánico). Si bien no tuve problemas con el antighosting, y puedo jugar bien los juegos que juego, le falta descanso para la palma y las teclas WASD no están señalizadas como para distinguirlas del resto. Para la ofimática, tampoco encuentro bien las marcas de las teclas F y J y me pierdo seguido cuando escribo. Me gustó que trae teclas multimedia (aunque también se puede subir y bajar volumen del mouse si es que no le asignaste antes otra función) y dos puertos USB. Tiene varias teclas macro y para asignar funciones, así como para asignar tres perfiles distintos y ajustar el brillo de la retroiluminación que se divide en tres sectores. En ambos casos las conexiones vienen con cubierta de cable trenzados, conectores enchapados y software instalable para cargar los perfiles y seleccionar el color de la iluminación."
3,Un objetivo para salir del apuro,"Tal vez fue mi culpa al no leer detalladamente la publicación, pero creí que el objetivo era autofoco. El anillo del zoom no gira con fluidez; anteriormente tuve un 55-200mm y giraba muy de manera muy suave, pero este parece como si estuviera trabado y gira ""dando tirones"". Por otro lado, y volviendo al tema del autofoco, es muy dificil conseguir el punto de foco exacto de manera manual, ya que la distacia focal es muy reducida, y es normal pensar que uno está sacando las fotos bien (al previsualizarlas en la cámara) y luego al descargarlas en la pc y verlas en un monitor grande, darte cuenta que no están bien enfocadas. Tal vez alguno pensará que estos son defectos del fotógrafo más que del lente, pero he usado otros lentes con foco manual con los que era mucho más sencillo conseguir una definición y un foco más exacto. En fin, esa es mi opinión, supongo que por el precio no se puede pedir mucho más, pero yo lo voy a usar como última alternativa. El mejor uso que se le puede dar es para tomas fijas, o filmar videos con escena fija, con trípode. Para fotografía social, totalmente descartado. Finalmente le doy tres estrellas, no porque me parezca bueno, sino porque tampoco es un producto ""malo"". En mi opinión es un objetivo fotos muy específicas, y para salir del paso. Es un lente nikon y la calidad del lente es buena, pero es dificil hacer un enfoque exacto con el foco manual. Si estás dudando entre este y el autofoco, ni lo dudes, ahorrá un poco más y comprá el autofoco."
3,Aceptable pero básico. NO sirve para trabajar.,"El bolso está entre bueno y regular, pero supongo que por el precio estaría bien. Veamos:
La calidad de los materiales está bien, pero no creo que se aguante -por ejemplo- una lluvia fuerte imprevista.
El acolchado está bien, aunque no sobra nada.
El cierre está ok, pero no se aguantaría un uso intensivo (cosa inevitable si se abriera seguido el bolso) y NO cuenta con una solapa y un broche que nos permita abrir y cerrar rápido: siempre y solamente el cierre, lo que lo hace altamente poco práctico para ciertos usos, y que debamos andar trabajando y sacando fotos mientras el bolso está abierto (todo esto si lo lleváramos colgado del hombro con la correa).
Pero lo peor de todo, está dentro: posee una división para acomodar la cámara y alguna otra cosa. El problema es que esa división es FIJA (está cosida) y no se puede customizar. De la manera que está, simplemente no es posible acomodar adecuadamente la cámara; entonces, me encontré acomodando la cámara de costado (una Nikon D3400, es pequeña) para poder ubicar un flash Nissin DI622mk2.
Todo lo anterior lo hago comparando con otro bolso que tengo, relativamente similar, pero muucho mejor que es el Lowepro Adventura 170, lo uso para otra cámara más grande: ese sí se comió alguna lluvia muy fuerte en algún momento, y el equipo... sequito. Es otra cosa."
3,Muy buena relacion,"Muy buena relacion ""precio / producto"" que se ve opacada los siguientes problemas. 
. 
A) el manual del usuario no solo está mal impreso (ilegible), sino que parece traducido por un pibe de 15 años, y falta bastante que explicar. 
. 
B) la salida/respiracion del deposito de aceite viene sellada con un tapón y con una etiqueta escrita en ingles (no debiera) que dice que es fundamental retirar ese tapón y colocar el filtro que trae aparte antes de prenderlo. Si se usa el compresor tal como viene el motor se dañará indefectiblemente y la empresa no se hará cargo. Estamos obligados a aprender el idioma. 
. 
C) el filtro de aire es de plastico de muy baja calidad por lo que la rosca del mismo se degradará al sacarlo para limpiarlo con frecuencia. 
. 
D) la canillas tienen una rosca muy corta, a tal punto que ninguno de los accesorios incluidos logra un cierre adecuado, los terminales hacen tope unos 2 mm antes de sellar. Yo solucioné reemplazando las canillas. 
. 
E) en mi caso particular el equipo llegó con la mirilla de nivel de aceite rota (es totalmente plástica), por lo que el compresor estaba bañado en su propio aceite por la perdida. 
Cave destacar que la empresa se hizo cargo y reemplazó el equipo en un total de 5 días. 
. 
Esta compra no es aconsejada para los que no se dan maña o no tienen conocimiento de neumàtica/mecánica. 
. 
Espero que les haya servido !."
